dataset,param_name,param_value,val_f1_mean,val_f1_std,test_f1_mean,test_f1_std,time_mean,time_std,n_seeds
adult,n_membership_functions,2,0.42386405346043593,0.005281760604841944,0.4296051491223894,0.0071106952336326195,9.623892600399994,0.4937036134227658,5
adult,n_membership_functions,3,0.42470676039825095,0.005753938520090873,0.42989949250594384,0.007001880723919007,12.913599633199919,0.4037689966872521,5
adult,n_membership_functions,5,0.42305480169976944,0.005069418068254042,0.429925090459401,0.007229027261014623,20.52725572380077,0.2922661696021225,5
adult,n_membership_functions,7,0.42341004143575656,0.003733528746632268,0.4283567672137563,0.007275239023268744,29.263764855000773,0.13094161086292908,5
adult,max_train_samples,150,0.41092668171823526,0.016191305527180583,0.41579818918880596,0.011073134290901109,8.995661339801154,0.48564066632900843,5
adult,max_train_samples,300,0.42470676039825095,0.005753938520090873,0.42989949250594384,0.007001880723919007,11.69454514480094,0.0703183362530875,5
adult,max_train_samples,500,0.4361372760912854,0.007664332508844936,0.43513942803791006,0.005429705713964032,16.40079153320039,0.4859027952964331,5
adult,max_train_samples,800,0.43425042391041896,0.004866279295716319,0.43656201144065465,0.005931615239828329,27.65414958819965,0.8627422920334902,5
