dataset,algorithm,n_runs,param_grid_size,time_seconds_mean,time_seconds_std,train_accuracy_mean,train_accuracy_std,train_precision_mean,train_precision_std,train_recall_mean,train_recall_std,train_f1_mean,train_f1_std,val_accuracy_mean,val_accuracy_std,val_precision_mean,val_precision_std,val_recall_mean,val_recall_std,val_f1_mean,val_f1_std,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f1_mean,test_f1_std,most_frequent_best_params
mushroom,MLP (Perceptron Multicamadas),21,6,2.7504281095295613,1.7707970606805508,0.9994333391953418,0.000476352052905809,0.9994337093714507,0.0004758701765890294,0.9994333391953418,0.000476352052905809,0.9994333398471081,0.00047633729713049194,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9991214197856264,0.0012983976947398292,0.9991250723963541,0.0012927231793838545,0.9991214197856264,0.0012983976947398292,0.9991214481668752,0.0012983561137693688,"{""activation"": ""relu"", ""hidden_layer_sizes"": [50], ""learning_rate_init"": 0.001}"
