dataset,algorithm,n_runs,param_grid_size,time_seconds_mean,time_seconds_std,train_accuracy_mean,train_accuracy_std,train_precision_mean,train_precision_std,train_recall_mean,train_recall_std,train_f1_mean,train_f1_std,val_accuracy_mean,val_accuracy_std,val_precision_mean,val_precision_std,val_recall_mean,val_recall_std,val_f1_mean,val_f1_std,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f1_mean,test_f1_std,most_frequent_best_params
mushroom,Sistema Fuzzy de Mamdani,21,4,0.429128680976906,0.1432922238309838,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9956603330987568,0.0024201637435884303,0.9956793557911525,0.0024087357443785327,0.9956603330987568,0.0024201637435884303,0.9956604984503785,0.0024199062171208346,0.9971299712997128,0.002618896174279845,0.9971441531110931,0.002598859784536714,0.9971299712997128,0.002618896174279845,0.9971298183576458,0.0026193283555208924,"{""max_train_samples"": 500, ""n_membership_functions"": 3}"
