dataset,algorithm,run,random_state,params,elapsed_seconds,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1
mushroom,Bernoulli RBM + Regressão Logística,1,1,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",8.506905099842697,0.9963069347558473,0.9963096225146182,0.9963069347558473,0.9963067666308026,0.9926108374384236,0.9926214652133019,0.9926108374384236,0.9926101190850334,0.997539975399754,0.997539975399754,0.997539975399754,0.997539975399754
mushroom,Bernoulli RBM + Regressão Logística,2,2,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",8.97798620001413,0.9954862535904802,0.9955121426709583,0.9954862535904802,0.9954855959109953,0.9901477832512315,0.9902497244336862,0.9901477832512315,0.9901445493248041,0.990159901599016,0.9903433999374958,0.990159901599016,0.9901554857877263
mushroom,Bernoulli RBM + Regressão Logística,3,3,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",9.244084400124848,0.9967172753385309,0.9967287609505262,0.9967172753385309,0.9967169664580049,0.9975369458128078,0.997548591459083,0.9975369458128078,0.9975367063616777,0.995079950799508,0.9950910900271032,0.995079950799508,0.9950794886186701
mushroom,Bernoulli RBM + Regressão Logística,4,4,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",8.70698139979504,0.9963069347558473,0.9963147629465923,0.9963069347558473,0.9963066483030053,0.9950738916256158,0.9951202549985511,0.9950738916256158,0.9950728737542189,0.993849938499385,0.9938752642122143,0.993849938499385,0.9938490438704324
mushroom,Bernoulli RBM + Regressão Logística,5,5,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",9.433261799858883,0.9938448912597456,0.9938624674054389,0.9938448912597456,0.9938454722662022,0.9975369458128078,0.9975369458128078,0.9975369458128078,0.9975369458128078,0.997539975399754,0.997539975399754,0.997539975399754,0.997539975399754
mushroom,Bernoulli RBM + Regressão Logística,6,6,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",7.360912000061944,0.9979482970865818,0.9979485727203116,0.9979482970865818,0.997948266646014,0.9987684729064039,0.9987713912170524,0.9987684729064039,0.9987684149198826,0.997539975399754,0.9975516067217409,0.997539975399754,0.997539744309335
mushroom,Bernoulli RBM + Regressão Logística,7,7,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",8.632676499895751,0.9971276159212146,0.9971280354108778,0.9971276159212146,0.9971276575670024,0.9975369458128078,0.9975369458128078,0.9975369458128078,0.9975369458128078,0.996309963099631,0.9963360718512846,0.996309963099631,0.9963094263222594
mushroom,Bernoulli RBM + Regressão Logística,8,8,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",7.220603100024164,0.9971276159212146,0.9971355783648772,0.9971276159212146,0.9971273931245597,0.9975369458128078,0.997548591459083,0.9975369458128078,0.9975367063616777,0.992619926199262,0.9926305733324656,0.992619926199262,0.9926192329280051
mushroom,Bernoulli RBM + Regressão Logística,9,9,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",6.276116000022739,0.9967172753385309,0.9967184227750885,0.9967172753385309,0.9967171768188445,0.9950738916256158,0.9950850283361925,0.9950738916256158,0.9950734127233555,0.996309963099631,0.9963126467303024,0.996309963099631,0.9963097953882145
mushroom,Bernoulli RBM + Regressão Logística,10,10,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",9.117232699878514,0.9971276159212146,0.9971278669250228,0.9971276159212146,0.9971275733044198,0.9963054187192119,0.99630809757873,0.9963054187192119,0.9963052447596478,1.0,1.0,1.0,1.0
mushroom,Bernoulli RBM + Regressão Logística,11,11,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",8.616475799819455,0.9967172753385309,0.996722250955376,0.9967172753385309,0.9967170738590775,0.9950738916256158,0.9950850283361925,0.9950738916256158,0.9950734127233555,0.995079950799508,0.9951262571449243,0.995079950799508,0.9950789666107245
mushroom,Bernoulli RBM + Regressão Logística,12,12,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",1.4395796998869628,0.9967172753385309,0.9967230188484283,0.9967172753385309,0.9967174590623831,0.9975369458128078,0.997548591459083,0.9975369458128078,0.9975367063616777,0.993849938499385,0.9939273951933475,0.993849938499385,0.9938510560269482
mushroom,Bernoulli RBM + Regressão Logística,13,13,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",1.077363200020045,0.9942552318424293,0.9942552318424293,0.9942552318424293,0.9942552318424293,0.9926108374384236,0.9926108374384236,0.9926108374384236,0.9926108374384236,0.992619926199262,0.9926702493534637,0.992619926199262,0.99262104380975
mushroom,Bernoulli RBM + Regressão Logística,14,14,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",1.022874599788338,0.9975379565038982,0.9975430373017847,0.9975379565038982,0.9975378053943081,0.9938423645320197,0.9938448039404079,0.9938423645320197,0.9938420745994129,0.998769987699877,0.9987731175021674,0.998769987699877,0.9987700398675943
mushroom,Bernoulli RBM + Regressão Logística,15,15,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",1.0221244001295418,0.9950759130077965,0.9950769597046275,0.9950759130077965,0.9950757652282666,0.9950738916256158,0.9950850283361925,0.9950738916256158,0.9950734127233555,0.996309963099631,0.9963360718512846,0.996309963099631,0.9963094263222594
mushroom,Bernoulli RBM + Regressão Logística,16,16,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",1.0401365999132395,0.9967172753385309,0.996722250955376,0.9967172753385309,0.9967170738590775,0.9926108374384236,0.9926560626923852,0.9926108374384236,0.9926093106313284,0.996309963099631,0.9963132941034972,0.996309963099631,0.9963101196027827
mushroom,Bernoulli RBM + Regressão Logística,17,17,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",1.0581251000985503,0.9954862535904802,0.9954939475283073,0.9954862535904802,0.9954859034814508,0.9938423645320197,0.9938676969557014,0.9938423645320197,0.9938414384381634,0.991389913899139,0.9913921353489725,0.991389913899139,0.9913895225725003
mushroom,Bernoulli RBM + Regressão Logística,18,18,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",1.0754068000242114,0.9946655724251129,0.9946911998486989,0.9946655724251129,0.9946647951675399,0.9926108374384236,0.9927146664205535,0.9926108374384236,0.9926084119936032,0.993849938499385,0.9938523910396375,0.993849938499385,0.9938496589803575
mushroom,Bernoulli RBM + Regressão Logística,19,19,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",1.0142525001429021,0.9963069347558473,0.9963071611297338,0.9963069347558473,0.9963068799628255,0.9913793103448276,0.9914038342869024,0.9913793103448276,0.991378013813429,0.993849938499385,0.9938523910396375,0.993849938499385,0.9938496589803575
mushroom,Bernoulli RBM + Regressão Logística,20,20,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",1.0739257999230176,0.9922035289290111,0.9922040895398672,0.9922035289290111,0.992203641967578,0.9852216748768473,0.9852216748768473,0.9852216748768473,0.9852216748768473,0.985239852398524,0.9852817429326506,0.985239852398524,0.9852368998321736
mushroom,Bernoulli RBM + Regressão Logística,21,21,"{""learning_rate"": 0.05, ""n_components"": 64, ""n_iter"": 20}",1.0848801000975072,0.9950759130077965,0.9950769597046275,0.9950759130077965,0.9950757652282666,0.9975369458128078,0.997548591459083,0.9975369458128078,0.9975367063616777,0.997539975399754,0.997552462834273,0.997539975399754,0.9975401766013297
