dataset,algorithm,run,random_state,params,elapsed_seconds,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1
heart_disease,MLP (Perceptron Multicamadas),15,15,"{""activation"": ""tanh"", ""hidden_layer_sizes"": [100, 50], ""learning_rate_init"": 0.001}",0.08604779999586754,0.6574585635359116,0.6234630761976294,0.6574585635359116,0.6314639235468389,0.6229508196721312,0.588720932983228,0.6229508196721312,0.5978651023250829,0.5409836065573771,0.4673055589794158,0.5409836065573771,0.49820483634237595
heart_disease,MLP (Perceptron Multicamadas),16,16,"{""activation"": ""tanh"", ""hidden_layer_sizes"": [100], ""learning_rate_init"": 0.001}",0.050994799996260554,0.574585635359116,0.5296634785965213,0.574585635359116,0.5423842955038614,0.6229508196721312,0.5496006725514923,0.6229508196721312,0.578183698733648,0.5081967213114754,0.44066724187517975,0.5081967213114754,0.4716591901133578
heart_disease,MLP (Perceptron Multicamadas),17,17,"{""activation"": ""tanh"", ""hidden_layer_sizes"": [100, 50], ""learning_rate_init"": 0.001}",0.07247990000178106,0.6077348066298343,0.5814371431427768,0.6077348066298343,0.585982848729068,0.5901639344262295,0.6186144896879957,0.5901639344262295,0.6028694264591082,0.5245901639344263,0.5188524590163934,0.5245901639344263,0.5040639206502273
heart_disease,MLP (Perceptron Multicamadas),18,18,"{""activation"": ""relu"", ""hidden_layer_sizes"": [100], ""learning_rate_init"": 0.01}",0.0634130000253208,0.7016574585635359,0.6809995821533034,0.7016574585635359,0.6856013021110575,0.5737704918032787,0.550455373406193,0.5737704918032787,0.5596578759800428,0.5409836065573771,0.4784296807592753,0.5409836065573771,0.5075040406372662
heart_disease,MLP (Perceptron Multicamadas),19,19,"{""activation"": ""relu"", ""hidden_layer_sizes"": [50], ""learning_rate_init"": 0.001}",0.10260130002279766,0.6243093922651933,0.5654428800570308,0.6243093922651933,0.5908809491273653,0.5901639344262295,0.5470155527532577,0.5901639344262295,0.5667617011166547,0.5573770491803278,0.4750766360122618,0.5573770491803278,0.5103881939947514
heart_disease,MLP (Perceptron Multicamadas),20,20,"{""activation"": ""tanh"", ""hidden_layer_sizes"": [100], ""learning_rate_init"": 0.001}",0.08846009999979287,0.6795580110497238,0.6783875194786798,0.6795580110497238,0.664974530851566,0.6721311475409836,0.662636612021858,0.6721311475409836,0.6644009980767349,0.5573770491803278,0.4731989322153257,0.5573770491803278,0.5091074681238615
heart_disease,MLP (Perceptron Multicamadas),21,21,"{""activation"": ""relu"", ""hidden_layer_sizes"": [100, 50], ""learning_rate_init"": 0.001}",0.11970050001400523,0.7182320441988951,0.7119538636623179,0.7182320441988951,0.6895735124747387,0.6557377049180327,0.6010928961748635,0.6557377049180327,0.6236483318785947,0.6229508196721312,0.5086033803532851,0.6229508196721312,0.5519971577932294
mushroom,MLP (Perceptron Multicamadas),1,1,"{""activation"": ""relu"", ""hidden_layer_sizes"": [100, 50], ""learning_rate_init"": 0.001}",2.191850600007456,0.9997948297086582,0.9997949109320514,0.9997948297086582,0.9997948281779592,0.9987692307692307,0.9987721507436811,0.9987692307692307,0.9987691756979987,1.0,1.0,1.0,1.0
mushroom,MLP (Perceptron Multicamadas),2,2,"{""activation"": ""relu"", ""hidden_layer_sizes"": [100], ""learning_rate_init"": 0.001}",1.6331704999902286,0.9997948297086582,0.9997949109320514,0.9997948297086582,0.9997948281779592,0.9987692307692307,0.9987721507436811,0.9987692307692307,0.9987691756979987,1.0,1.0,1.0,1.0
mushroom,MLP (Perceptron Multicamadas),3,3,"{""activation"": ""relu"", ""hidden_layer_sizes"": [50], ""learning_rate_init"": 0.001}",1.2321949999895878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
